Source,Target,Type,Weight,TitleType
nm1751948,tt10565666,Undirected,1,movie
nm1065895,tt10166508,Undirected,1,movie
nm10659299,tt11080108,Undirected,1,movie
nm10659610,tt13097882,Undirected,1,movie
nm10659743,tt15819770,Undirected,1,movie
nm10659945,tt13830964,Undirected,1,movie
nm10659945,tt13900958,Undirected,1,movie
nm7795227,tt9844522,Undirected,1,movie
nm7795227,tt10872600,Undirected,1,movie
nm7795227,tt7097896,Undirected,1,movie
nm1065997,tt8540428,Undirected,1,movie
nm10660224,tt13361442,Undirected,1,movie
nm7735187,tt15028340,Undirected,1,movie
nm10660489,tt6992978,Undirected,1,movie
nm10660560,tt15484242,Undirected,1,movie
nm10660999,tt8205028,Undirected,1,movie
nm10661353,tt1160419,Undirected,1,movie
nm10661412,tt11859510,Undirected,1,movie
nm10661975,tt11497814,Undirected,1,movie
nm1066206,tt12209830,Undirected,1,movie
nm10662194,tt13002242,Undirected,1,movie
nm8575608,tt10555544,Undirected,1,movie
nm10662412,tt10501764,Undirected,1,movie
nm1066273,tt8385148,Undirected,1,movie
nm10662775,tt13628822,Undirected,1,movie
nm10662888,tt10271638,Undirected,1,movie
nm10663043,tt15138970,Undirected,1,movie
nm10663070,tt12272408,Undirected,1,movie
nm10663146,tt13332610,Undirected,1,movie
nm10663146,tt14136566,Undirected,1,movie
nm10663460,tt12441622,Undirected,1,movie
nm8279054,tt11692150,Undirected,1,movie
nm10664119,tt12427024,Undirected,1,movie
nm1066471,tt10801458,Undirected,1,movie
nm9841464,tt7144666,Undirected,1,movie
nm10664937,tt8376234,Undirected,1,movie
nm10665329,tt13694628,Undirected,1,movie
nm10665452,tt15434542,Undirected,1,movie
nm10665699,tt13049516,Undirected,1,movie
nm10665699,tt11844456,Undirected,1,movie
nm10666317,tt2304969,Undirected,1,movie
nm7983610,tt9777666,Undirected,1,movie
nm10667535,tt13997634,Undirected,1,movie
nm10668126,tt14324686,Undirected,1,movie
nm10668792,tt15393652,Undirected,1,movie
nm1066979,tt9714030,Undirected,1,movie
nm10669849,tt12221126,Undirected,1,movie
nm10669849,tt11452024,Undirected,1,movie
nm10669850,tt8192212,Undirected,1,movie
nm10669951,tt11804076,Undirected,1,movie
nm10670157,tt10661848,Undirected,1,movie
nm10671461,tt10574244,Undirected,1,movie
nm1067177,tt9014060,Undirected,1,movie
nm10671898,tt11307814,Undirected,1,movie
nm10672077,tt11003218,Undirected,1,movie
nm1067264,tt14372154,Undirected,1,movie
nm10673014,tt8847712,Undirected,1,movie
nm1067373,tt8396480,Undirected,1,movie
nm10673888,tt13513888,Undirected,1,movie
nm10673888,tt11729298,Undirected,1,movie
nm10673938,tt11921820,Undirected,1,movie
nm10673938,tt13846414,Undirected,1,movie
nm10673992,tt13984058,Undirected,1,movie
nm10674025,tt9077876,Undirected,1,movie
nm1067402,tt9690830,Undirected,1,movie
nm6415956,tt9899828,Undirected,1,movie
nm9700049,tt3215824,Undirected,1,movie
nm7307861,tt14664026,Undirected,1,movie
nm10675560,tt4479380,Undirected,1,movie
nm10676139,tt13049516,Undirected,1,movie
nm10676259,tt4479380,Undirected,1,movie
nm10676259,tt10451914,Undirected,1,movie
nm10676261,tt14723224,Undirected,1,movie
nm10676334,tt9242528,Undirected,1,movie
nm10676456,tt13350476,Undirected,1,movie
nm10676472,tt6372694,Undirected,1,movie
nm2671877,tt11115706,Undirected,1,movie
nm10676802,tt10160974,Undirected,1,movie
nm10677467,tt15654610,Undirected,1,movie
nm10677537,tt13891370,Undirected,1,movie
nm10677577,tt7851428,Undirected,1,movie
nm10678260,tt13894548,Undirected,1,movie
nm10678306,tt11385078,Undirected,1,movie
nm10678330,tt11191344,Undirected,1,movie
nm10678330,tt9633480,Undirected,1,movie
nm10678330,tt11385078,Undirected,1,movie
nm10678441,tt8983220,Undirected,1,movie
nm5793276,tt13800230,Undirected,1,movie
nm10678690,tt12284466,Undirected,1,movie
nm10679488,tt14464962,Undirected,1,movie
nm10679603,tt2397461,Undirected,1,movie
nm10679917,tt15772866,Undirected,1,movie
nm10680018,tt8184568,Undirected,1,movie
nm10680155,tt15489206,Undirected,1,movie
nm10680249,tt4806220,Undirected,1,movie
nm10681046,tt14303124,Undirected,1,movie
nm10681047,tt11173116,Undirected,1,movie
nm10681054,tt9675374,Undirected,1,movie
nm10681056,tt9675374,Undirected,1,movie
nm10927794,tt10160974,Undirected,1,movie
nm10681065,tt11045422,Undirected,1,movie
nm10681066,tt12832156,Undirected,1,movie
nm10681067,tt12832156,Undirected,1,movie
nm10681253,tt11024528,Undirected,1,movie
nm10681408,tt10340460,Undirected,1,movie
nm10681437,tt16351216,Undirected,1,movie
nm10681752,tt10466384,Undirected,1,movie
nm10681819,tt13682926,Undirected,1,movie
nm10681819,tt14844204,Undirected,1,movie
nm10681865,tt9675374,Undirected,1,movie
nm10681868,tt9675374,Undirected,1,movie
nm10681873,tt9675374,Undirected,1,movie
nm10682026,tt13880104,Undirected,1,movie
nm10682244,tt10767140,Undirected,1,movie
nm10682427,tt14727478,Undirected,1,movie
nm10682743,tt4511054,Undirected,1,movie
nm10682744,tt4511054,Undirected,1,movie
nm9788386,tt4511054,Undirected,1,movie
nm10682746,tt4511054,Undirected,1,movie
nm10682747,tt4511054,Undirected,1,movie
nm7725424,tt4511054,Undirected,1,movie
nm10682749,tt4511054,Undirected,1,movie
nm10683202,tt10360004,Undirected,1,movie
nm9184843,tt11186952,Undirected,1,movie
nm9840187,tt15856872,Undirected,1,movie
nm8876802,tt10311018,Undirected,1,movie
nm10684020,tt10311018,Undirected,1,movie
nm10684022,tt10311018,Undirected,1,movie
nm10684023,tt10311018,Undirected,1,movie
nm10684024,tt10311018,Undirected,1,movie
nm10684025,tt10311018,Undirected,1,movie
nm10684026,tt10311018,Undirected,1,movie
nm10684085,tt4876134,Undirected,1,movie
nm10684085,tt13811264,Undirected,1,movie
nm10684277,tt15768670,Undirected,1,movie
nm10684542,tt2914760,Undirected,1,movie
nm4461338,tt8778040,Undirected,1,movie
nm10685497,tt14209088,Undirected,1,movie
nm1261987,tt12564150,Undirected,1,movie
nm10685644,tt8354726,Undirected,1,movie
nm10686276,tt9844322,Undirected,1,movie
nm1068656,tt14551804,Undirected,1,movie
nm10687031,tt15693732,Undirected,1,movie
nm10687031,tt8595900,Undirected,1,movie
nm9135009,tt13530322,Undirected,1,movie
nm10687085,tt13458080,Undirected,1,movie
nm10687186,tt11350284,Undirected,1,movie
nm10687190,tt7298130,Undirected,1,movie
nm10687191,tt7298130,Undirected,1,movie
nm10687388,tt7950484,Undirected,1,movie
nm10687424,tt11503178,Undirected,1,movie
nm10687507,tt13446168,Undirected,1,movie
nm10688154,tt15727400,Undirected,1,movie
nm10688237,tt12789558,Undirected,1,movie
nm10688237,tt14989268,Undirected,1,movie
nm10688336,tt11468156,Undirected,1,movie
nm10688503,tt10453044,Undirected,1,movie
nm10688598,tt3781118,Undirected,1,movie
nm10688604,tt10934196,Undirected,1,movie
nm10688689,tt15043988,Undirected,1,movie
nm10688690,tt15043988,Undirected,1,movie
nm10688724,tt14579152,Undirected,1,movie
nm10688934,tt10661100,Undirected,1,movie
nm10688995,tt11093266,Undirected,1,movie
nm10689079,tt15283418,Undirected,1,movie
nm10689131,tt6432466,Undirected,1,movie
nm10689391,tt14702286,Undirected,1,movie
nm10689395,tt14702286,Undirected,1,movie
nm10689396,tt14702286,Undirected,1,movie
nm10689397,tt14702286,Undirected,1,movie
nm9093039,tt13334340,Undirected,1,movie
nm10689455,tt3781118,Undirected,1,movie
nm10689621,tt5693182,Undirected,1,movie
nm10689707,tt13334340,Undirected,1,movie
nm10689722,tt15390404,Undirected,1,movie
nm10689774,tt13031460,Undirected,1,movie
nm10689783,tt14549954,Undirected,1,movie
nm10689783,tt14654918,Undirected,1,movie
nm10689839,tt11354726,Undirected,1,movie
nm10689868,tt14210358,Undirected,1,movie
nm10689977,tt14990720,Undirected,1,movie
nm9360305,tt14840356,Undirected,1,movie
nm1069004,tt15046568,Undirected,1,movie
nm10690051,tt11252490,Undirected,1,movie
nm11160196,tt14092076,Undirected,1,movie
nm10690680,tt11581174,Undirected,1,movie
nm10690686,tt10687070,Undirected,1,movie
nm10690760,tt14452802,Undirected,1,movie
nm10691122,tt10503736,Undirected,1,movie
nm10691122,tt8077310,Undirected,1,movie
nm10691238,tt15516960,Undirected,1,movie
nm10691238,tt15790246,Undirected,1,movie
nm10691239,tt17074502,Undirected,1,movie
nm10691341,tt11559472,Undirected,1,movie
nm3087910,tt6802400,Undirected,1,movie
nm8679952,tt15127678,Undirected,1,movie
nm10692321,tt0293429,Undirected,1,movie
nm10692326,tt12295402,Undirected,1,movie
nm7931483,tt11725450,Undirected,1,movie
nm1069258,tt7518786,Undirected,1,movie
nm1069258,tt8907992,Undirected,1,movie
nm10693100,tt11377298,Undirected,1,movie
nm10693367,tt4077124,Undirected,1,movie
nm10693372,tt3215824,Undirected,1,movie
nm10693372,tt10696784,Undirected,1,movie
nm10693372,tt3420504,Undirected,1,movie
nm10693372,tt6902332,Undirected,1,movie
nm10693486,tt13915290,Undirected,1,movie
nm10693726,tt13845498,Undirected,1,movie
nm10693826,tt12623466,Undirected,1,movie
nm10693838,tt1697800,Undirected,1,movie
nm10694007,tt14110518,Undirected,1,movie
nm11833661,tt10805906,Undirected,1,movie
nm10694302,tt14456198,Undirected,1,movie
nm10694352,tt10661100,Undirected,1,movie
nm10694833,tt16023828,Undirected,1,movie
nm10694882,tt10075650,Undirected,1,movie
nm10694987,tt14199800,Undirected,1,movie
nm1069500,tt10308502,Undirected,1,movie
nm10695146,tt9130508,Undirected,1,movie
nm10695149,tt15876298,Undirected,1,movie
nm5792412,tt8075402,Undirected,1,movie
nm10695810,tt9569610,Undirected,1,movie
nm1069587,tt11045422,Undirected,1,movie
nm10696059,tt13416594,Undirected,1,movie
nm10696324,tt11272066,Undirected,1,movie
nm10696324,tt14764736,Undirected,1,movie
nm10696874,tt9077876,Undirected,1,movie
nm10696915,tt6384920,Undirected,1,movie
nm10696915,tt6666116,Undirected,1,movie
nm10697065,tt13223810,Undirected,1,movie
nm10697123,tt10974674,Undirected,1,movie
nm10697127,tt10177394,Undirected,1,movie
nm10697185,tt7866320,Undirected,1,movie
nm10697204,tt12986322,Undirected,1,movie
nm10697247,tt3513522,Undirected,1,movie
nm10697304,tt11368534,Undirected,1,movie
nm10697572,tt11012066,Undirected,1,movie
nm10697600,tt12696316,Undirected,1,movie
nm10697678,tt13846494,Undirected,1,movie
nm1069767,tt10872600,Undirected,1,movie
nm10697880,tt4244994,Undirected,1,movie
nm10698168,tt11460976,Undirected,1,movie
nm10698295,tt12089546,Undirected,1,movie
nm10698332,tt15327090,Undirected,1,movie
nm10698334,tt15327090,Undirected,1,movie
nm10698344,tt15327090,Undirected,1,movie
nm10698586,tt9639470,Undirected,1,movie
nm10698586,tt11260832,Undirected,1,movie
nm10698688,tt13361298,Undirected,1,movie
nm10698992,tt15010786,Undirected,1,movie
nm10699119,tt11080042,Undirected,1,movie
nm11130091,tt9899828,Undirected,1,movie
nm10699129,tt9899828,Undirected,1,movie
nm10699130,tt9899828,Undirected,1,movie
nm10699131,tt9899828,Undirected,1,movie
nm10699132,tt9899828,Undirected,1,movie
nm10699133,tt9899828,Undirected,1,movie
nm10699134,tt9899828,Undirected,1,movie
nm10699171,tt11957526,Undirected,1,movie
nm10699533,tt12590968,Undirected,1,movie
nm10699990,tt14544328,Undirected,1,movie
nm10700138,tt11384004,Undirected,1,movie
nm7506495,tt12684838,Undirected,1,movie
nm7506495,tt12712710,Undirected,1,movie
nm10701417,tt13756374,Undirected,1,movie
nm10701417,tt14259710,Undirected,1,movie
nm10701916,tt12491328,Undirected,1,movie
nm10701916,tt10160974,Undirected,1,movie
nm10702061,tt9690790,Undirected,1,movie
nm10702075,tt9130508,Undirected,1,movie
nm4489369,tt6566576,Undirected,1,movie
nm10702454,tt11385078,Undirected,1,movie
nm10702463,tt14821802,Undirected,1,movie
nm10702499,tt12887770,Undirected,1,movie
nm10702816,tt15565714,Undirected,1,movie
nm10703160,tt15214296,Undirected,1,movie
nm10703160,tt16161362,Undirected,1,movie
nm10703171,tt16729508,Undirected,1,movie
nm1726715,nm9233007,Undirected,1,movie
nm10703590,tt14659498,Undirected,1,movie
nm10703591,tt10793984,Undirected,1,movie
nm10703677,tt13377488,Undirected,1,movie
nm10703862,tt4876134,Undirected,1,movie
nm10703946,tt10059508,Undirected,1,movie
nm10704168,tt7737640,Undirected,1,movie
nm10704366,tt10655320,Undirected,1,movie
nm10704795,tt14349438,Undirected,1,movie
nm10705120,tt12347376,Undirected,1,movie
nm10705143,tt9170516,Undirected,1,movie
nm10705154,tt10959824,Undirected,1,movie
nm10705161,tt10655320,Undirected,1,movie
nm10705161,tt15197268,Undirected,1,movie
nm10705229,tt14477354,Undirected,1,movie
nm10705457,tt16310080,Undirected,1,movie
nm10705457,tt7270808,Undirected,1,movie
nm10705508,tt9765564,Undirected,1,movie
nm10705521,tt14682578,Undirected,1,movie
nm10706131,tt13110506,Undirected,1,movie
nm10706149,tt3661210,Undirected,1,movie
nm10706536,tt14725488,Undirected,1,movie
nm10706645,tt10179354,Undirected,1,movie
nm10706870,tt16359836,Undirected,1,movie
nm10706906,tt9777666,Undirected,1,movie
nm10706907,tt13863720,Undirected,1,movie
nm9982786,tt11023826,Undirected,1,movie
nm9982786,tt13979464,Undirected,1,movie
nm9934444,tt12623466,Undirected,1,movie
nm9831251,tt10520392,Undirected,1,movie
nm10707726,tt9778060,Undirected,1,movie
nm10707727,tt6359080,Undirected,1,movie
nm10707803,tt10141026,Undirected,1,movie
nm10707923,tt13256014,Undirected,1,movie
nm10707923,tt13019994,Undirected,1,movie
nm10707943,tt9302986,Undirected,1,movie
nm7970089,tt14551804,Undirected,1,movie
nm10708338,tt10466384,Undirected,1,movie
nm10708386,nm9992977,Undirected,1,movie
nm1544100,tt12870980,Undirected,1,movie
nm10708686,tt9815156,Undirected,1,movie
nm8397759,tt8114980,Undirected,1,movie
nm10708729,tt15078998,Undirected,1,movie
nm10708730,tt11388278,Undirected,1,movie
nm10708780,tt15565704,Undirected,1,movie
nm10708780,tt15150424,Undirected,1,movie
nm10708850,tt12594018,Undirected,1,movie
nm10709274,tt10937366,Undirected,1,movie
nm10709425,tt14061008,Undirected,1,movie
nm10709542,tt12939960,Undirected,1,movie
nm10709552,tt8466482,Undirected,1,movie
nm5153134,tt14732506,Undirected,1,movie
nm10709911,tt15396826,Undirected,1,movie
nm10709934,tt15282112,Undirected,1,movie
nm10709934,tt18285934,Undirected,1,movie
nm10709961,tt6264654,Undirected,1,movie
nm10710320,tt11378876,Undirected,1,movie
nm10710690,tt10280296,Undirected,1,movie
nm10710806,tt14244714,Undirected,1,movie
nm8184719,tt10696784,Undirected,1,movie
nm10711112,tt14265918,Undirected,1,movie
nm10711464,tt9319874,Undirected,1,movie
nm10711635,tt9382172,Undirected,1,movie
nm10711666,tt12427024,Undirected,1,movie
nm10711741,tt13056008,Undirected,1,movie
nm10711854,tt12752430,Undirected,1,movie
nm10711927,tt13760814,Undirected,1,movie
nm10711927,tt15062890,Undirected,1,movie
nm1071308,tt10368680,Undirected,1,movie
nm10713114,tt14035044,Undirected,1,movie
nm1071312,tt15815090,Undirected,1,movie
nm10713405,tt13324510,Undirected,1,movie
nm9843967,tt10403714,Undirected,1,movie
nm10713799,tt12284466,Undirected,1,movie
nm10713842,tt15264532,Undirected,1,movie
nm3030100,tt10518098,Undirected,1,movie
nm10713926,tt12872150,Undirected,1,movie
nm10714085,tt14036168,Undirected,1,movie
nm10714288,tt9347730,Undirected,1,movie
nm10714489,tt13460584,Undirected,1,movie
nm8813023,tt14828120,Undirected,1,movie
nm1071511,tt8955940,Undirected,1,movie
nm10715290,tt15276056,Undirected,1,movie
nm10715735,tt13681618,Undirected,1,movie
nm10715735,tt14142352,Undirected,1,movie
nm10715861,tt14689008,Undirected,1,movie
nm12643289,tt14804080,Undirected,1,movie
nm12643289,tt12906702,Undirected,1,movie
nm12643289,tt12933568,Undirected,1,movie
nm10716819,tt12869276,Undirected,1,movie
nm10717024,tt15062588,Undirected,1,movie
nm10717024,tt10376078,Undirected,1,movie
nm10717111,tt12223548,Undirected,1,movie
nm10717595,tt14116030,Undirected,1,movie
nm6183329,tt14957362,Undirected,1,movie
nm10718127,tt12262948,Undirected,1,movie
nm10718406,tt7851428,Undirected,1,movie
nm10718959,tt9127820,Undirected,1,movie
nm10718964,tt9127820,Undirected,1,movie
nm10718965,tt9127820,Undirected,1,movie
nm10719286,tt11912010,Undirected,1,movie
nm10719441,nm8121120,Undirected,1,movie
nm10719443,tt15929034,Undirected,1,movie
nm10719443,tt14078252,Undirected,1,movie
nm10719592,tt10704730,Undirected,1,movie
nm10719662,tt14606120,Undirected,1,movie
nm9287144,tt13275422,Undirected,1,movie
nm10720298,tt12761410,Undirected,1,movie
nm10720595,tt11692362,Undirected,1,movie
nm10720659,tt11390180,Undirected,1,movie
nm10720773,tt11307814,Undirected,1,movie
nm3236638,tt8417346,Undirected,1,movie
nm10721391,tt14867006,Undirected,1,movie
nm10721680,tt14562672,Undirected,1,movie
nm5488868,tt14562672,Undirected,1,movie
nm10721716,tt12908378,Undirected,1,movie
nm10721779,tt14495194,Undirected,1,movie
nm10721779,tt13766476,Undirected,1,movie
nm10721779,tt14494504,Undirected,1,movie
nm10722312,tt15374822,Undirected,1,movie
nm10722512,tt11771006,Undirected,1,movie
nm10722594,tt15778914,Undirected,1,movie
nm4511449,tt7298130,Undirected,1,movie
nm10722800,tt7298130,Undirected,1,movie
nm6638301,tt7298130,Undirected,1,movie
nm10722970,tt8874764,Undirected,1,movie
nm10723044,tt13265876,Undirected,1,movie
nm10723044,tt12844798,Undirected,1,movie
nm10723076,tt14369930,Undirected,1,movie
nm10723639,tt12900700,Undirected,1,movie
nm2916134,tt13074604,Undirected,1,movie
nm10724265,tt14544328,Undirected,1,movie
nm10724431,tt13031460,Undirected,1,movie
nm10724558,tt7274892,Undirected,1,movie
nm10724617,tt5433138,Undirected,1,movie
nm10724617,tt3554046,Undirected,1,movie
nm10724636,tt8147656,Undirected,1,movie
nm10724636,tt13803984,Undirected,1,movie
nm10725085,tt8716196,Undirected,1,movie
nm10725479,tt14734392,Undirected,1,movie
nm10725613,tt7329126,Undirected,1,movie
nm10725664,tt14404708,Undirected,1,movie
nm10725694,tt11409750,Undirected,1,movie
nm12663690,tt7094488,Undirected,1,movie
nm1072588,tt11286314,Undirected,1,movie
nm10726456,tt10959454,Undirected,1,movie
nm10726681,tt12880634,Undirected,1,movie
nm10726681,tt12880634,Undirected,1,movie
nm10727238,tt11281358,Undirected,1,movie
nm10727350,tt9731682,Undirected,1,movie
nm10727781,tt11821818,Undirected,1,movie
nm10727793,tt16951478,Undirected,1,movie
nm10728097,tt10944596,Undirected,1,movie
nm10728167,tt9376612,Undirected,1,movie
nm10728244,tt10476870,Undirected,1,movie
nm9385753,tt3661210,Undirected,1,movie
nm10728386,tt13715886,Undirected,1,movie
nm10728388,tt13715886,Undirected,1,movie
nm11997038,tt10466384,Undirected,1,movie
nm10729084,tt10177394,Undirected,1,movie
nm10729247,tt15085698,Undirected,1,movie
nm10729292,tt15249270,Undirected,1,movie
nm10729292,tt15404412,Undirected,1,movie
nm10729469,tt12058582,Undirected,1,movie
nm10729646,tt13859886,Undirected,1,movie
nm10729646,tt13854150,Undirected,1,movie
nm10729825,tt15149712,Undirected,1,movie
nm10730157,tt11488808,Undirected,1,movie
nm10730813,tt14532328,Undirected,1,movie
nm10731124,tt11425254,Undirected,1,movie
nm10731130,tt9134096,Undirected,1,movie
nm10731220,tt10838180,Undirected,1,movie
nm10731220,tt9376612,Undirected,1,movie
nm7509145,tt14076256,Undirected,1,movie
nm10731790,tt14076256,Undirected,1,movie
nm10732089,tt12330184,Undirected,1,movie
nm10732331,tt14418234,Undirected,1,movie
nm10732661,tt12741730,Undirected,1,movie
nm10732679,tt9310606,Undirected,1,movie
nm10732679,tt11892272,Undirected,1,movie
nm10732796,tt11503178,Undirected,1,movie
nm10732912,tt3581652,Undirected,1,movie
nm10733328,tt8520912,Undirected,1,movie
nm12635660,tt14277840,Undirected,1,movie
nm10733771,tt13551614,Undirected,1,movie
nm10734285,tt15089620,Undirected,1,movie
nm10734294,tt15670384,Undirected,1,movie
nm2956799,tt5886520,Undirected,1,movie
nm10734660,tt10695408,Undirected,1,movie
nm10734846,tt10415664,Undirected,1,movie
nm10734846,tt10427830,Undirected,1,movie
nm1073495,tt6506264,Undirected,1,movie
nm10735312,tt13323330,Undirected,1,movie
nm10735312,tt8595900,Undirected,1,movie
nm10735807,tt9115230,Undirected,1,movie
nm10735815,tt9115230,Undirected,1,movie
nm10735820,tt9115230,Undirected,1,movie
nm10736160,tt12861212,Undirected,1,movie
nm6001376,tt13557828,Undirected,1,movie
nm10736302,tt14129566,Undirected,1,movie
nm10736537,tt11880722,Undirected,1,movie
nm10736607,tt14742098,Undirected,1,movie
nm10736637,tt8108186,Undirected,1,movie
nm10736637,tt10332588,Undirected,1,movie
nm10736747,tt16024722,Undirected,1,movie
nm10736747,tt16444158,Undirected,1,movie
nm10736897,tt15064334,Undirected,1,movie
nm10736897,tt15205194,Undirected,1,movie
nm10736948,tt15839820,Undirected,1,movie
nm1073695,tt12262324,Undirected,1,movie
nm3497152,tt13706150,Undirected,1,movie
nm10737450,tt12953712,Undirected,1,movie
nm10737638,tt12624588,Undirected,1,movie
nm10737980,tt8269248,Undirected,1,movie
nm9290846,tt14297960,Undirected,1,movie
nm10738275,tt14097466,Undirected,1,movie
nm4636347,tt11281358,Undirected,1,movie
nm10738670,tt13687374,Undirected,1,movie
nm10738805,tt10686506,Undirected,1,movie
nm10739008,tt12260790,Undirected,1,movie
nm10739262,tt10612048,Undirected,1,movie
nm10739271,tt10737358,Undirected,1,movie
nm10739605,tt10476870,Undirected,1,movie
nm10739851,tt10544978,Undirected,1,movie
nm9308633,tt9275848,Undirected,1,movie
nm3240145,tt13885176,Undirected,1,movie
nm7007761,tt13350476,Undirected,1,movie
nm10740115,tt3683014,Undirected,1,movie
nm3082419,tt14630220,Undirected,1,movie
nm10740277,tt14630220,Undirected,1,movie
nm10740286,tt12357546,Undirected,1,movie
nm10740291,tt6641582,Undirected,1,movie
nm10740292,tt6641582,Undirected,1,movie
nm10740314,tt13409032,Undirected,1,movie
nm10740323,tt14309060,Undirected,1,movie
nm10740362,tt15772818,Undirected,1,movie
nm10740392,tt10295212,Undirected,1,movie
nm10740393,tt11213600,Undirected,1,movie
nm10740883,tt14638256,Undirected,1,movie
nm10741082,tt12260790,Undirected,1,movie
nm5605060,tt14734392,Undirected,1,movie
nm5605060,tt12059016,Undirected,1,movie
nm9732054,tt9777666,Undirected,1,movie
nm10741561,tt7298130,Undirected,1,movie
nm10741866,tt14552060,Undirected,1,movie
nm1074293,tt4629854,Undirected,1,movie
nm10743068,tt11647568,Undirected,1,movie
nm10743187,tt13328732,Undirected,1,movie
nm10743187,tt13880104,Undirected,1,movie
nm10743261,tt14630220,Undirected,1,movie
nm10743424,tt2382320,Undirected,1,movie
nm10743968,tt10355058,Undirected,1,movie
nm10743990,tt10692368,Undirected,1,movie
nm1074406,tt11892272,Undirected,1,movie
nm10744139,tt8635092,Undirected,1,movie
nm10744634,tt8077310,Undirected,1,movie
nm10744748,tt13811264,Undirected,1,movie
nm10745059,tt13616400,Undirected,1,movie
nm10745138,tt11885576,Undirected,1,movie
nm8731525,tt9898844,Undirected,1,movie
nm8731525,tt9130508,Undirected,1,movie
nm10745350,tt14128824,Undirected,1,movie
nm10745524,tt15405254,Undirected,1,movie
nm10745524,tt8268302,Undirected,1,movie
nm10745714,tt13510660,Undirected,1,movie
nm10745780,tt10366514,Undirected,1,movie
nm10745831,tt12502702,Undirected,1,movie
nm10745872,tt12412166,Undirected,1,movie
nm13233207,tt15554920,Undirected,1,movie
nm10746054,tt10466384,Undirected,1,movie
nm10746072,tt7226254,Undirected,1,movie
nm10746150,tt13929732,Undirected,1,movie
nm10746340,tt10360860,Undirected,1,movie
nm10746342,tt10360860,Undirected,1,movie
nm1074634,tt15082778,Undirected,1,movie
nm10746409,tt2241557,Undirected,1,movie
nm10746494,tt10051000,Undirected,1,movie
nm10746495,tt13648232,Undirected,1,movie
nm10746495,tt10051000,Undirected,1,movie
nm10746496,tt10051000,Undirected,1,movie
nm10746497,tt10051000,Undirected,1,movie
nm10746545,tt10704730,Undirected,1,movie
nm10746728,tt9343062,Undirected,1,movie
nm10746965,tt10686506,Undirected,1,movie
nm10746989,tt12281308,Undirected,1,movie
nm4619435,tt14516188,Undirected,1,movie
nm10747329,tt13624384,Undirected,1,movie
nm9126291,tt13162400,Undirected,1,movie
nm9126291,tt12810356,Undirected,1,movie
nm10747934,nm9929145,Undirected,1,movie
nm9839834,tt8941380,Undirected,1,movie
nm10748556,tt6571548,Undirected,1,movie
nm10748812,tt10681354,Undirected,1,movie
nm10748812,tt10681374,Undirected,1,movie
nm10748863,tt10051000,Undirected,1,movie
nm10748864,tt10051000,Undirected,1,movie
nm10748865,tt10051000,Undirected,1,movie
nm10748868,tt10051000,Undirected,1,movie
nm10748869,tt10051000,Undirected,1,movie
nm10748870,tt10051000,Undirected,1,movie
nm10748873,tt10051000,Undirected,1,movie
nm10748874,tt10051000,Undirected,1,movie
nm10748975,tt14315584,Undirected,1,movie
nm10748976,tt11460976,Undirected,1,movie
nm10749251,tt10990248,Undirected,1,movie
nm10749251,tt16451308,Undirected,1,movie
nm10749896,tt10333474,Undirected,1,movie
nm11383692,tt11800272,Undirected,1,movie
nm10750397,tt12682832,Undirected,1,movie
nm10751265,tt11376010,Undirected,1,movie
nm10751348,tt13062560,Undirected,1,movie
nm10751561,tt15731330,Undirected,1,movie
nm10751705,tt10216812,Undirected,1,movie
nm10752635,tt15816024,Undirected,1,movie
nm10752805,tt13697240,Undirected,1,movie
nm10753440,tt12671622,Undirected,1,movie
nm10753717,tt12844798,Undirected,1,movie
nm10753962,tt8721424,Undirected,1,movie
nm10754079,tt7274892,Undirected,1,movie
nm10754086,tt4310384,Undirected,1,movie
nm10754232,tt14344992,Undirected,1,movie
nm9383375,tt10579952,Undirected,1,movie
nm10754494,tt11443276,Undirected,1,movie
nm8143061,tt6402468,Undirected,1,movie
nm10754632,tt15245506,Undirected,1,movie
nm10754632,nm8125086,Undirected,1,movie
nm10754632,tt17505412,Undirected,1,movie
nm10754690,tt10565666,Undirected,1,movie
nm10755102,tt13918342,Undirected,1,movie
nm10755256,tt13057656,Undirected,1,movie
nm10755606,tt14848306,Undirected,1,movie
nm10756042,tt9896876,Undirected,1,movie
nm10756043,tt9896876,Undirected,1,movie
nm10756044,tt9896876,Undirected,1,movie
nm10756210,tt10687016,Undirected,1,movie
nm10756435,tt14191916,Undirected,1,movie
nm10756965,tt2304969,Undirected,1,movie
nm10757202,tt15205194,Undirected,1,movie
nm10757832,tt8890142,Undirected,1,movie
nm10757858,tt10838180,Undirected,1,movie
nm10758151,tt11937068,Undirected,1,movie
nm10758268,tt10438512,Undirected,1,movie
nm10758492,tt13706150,Undirected,1,movie
nm10758549,tt9257620,Undirected,1,movie
nm10758764,tt12623466,Undirected,1,movie
nm10758862,tt12221126,Undirected,1,movie
nm10759430,tt10466384,Undirected,1,movie
nm10759476,tt13575806,Undirected,1,movie
nm10759530,tt14533940,Undirected,1,movie
nm10759783,tt3982212,Undirected,1,movie
nm10759795,tt6866062,Undirected,1,movie
nm8630647,tt10925852,Undirected,1,movie
nm10760173,tt14538850,Undirected,1,movie
nm10760200,tt13930782,Undirected,1,movie
nm10760258,tt11390180,Undirected,1,movie
nm10760463,tt12058584,Undirected,1,movie
